batch,chunk_id,sentences_produced,flagged,reason
13,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_982,1,False,Accepted
13,law_commission_act_rule_www_lawcomission_gov_np_कानूनी_सूक्तिहरू_ल्याटिन_अंग्रेजी_तथा_नेपाली_legal_maxims_372,2,False,Accepted
13,securities_act_2007_ne_179,0,True,Duplicate QA Pair
13,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_13_133,1,False,Accepted
13,parliament_bill_act_नेऩार_सयकायको_अथथ_सम्फन्धी_प्रस्तावराई_कामाथन्वमन_गनथ_फनेको_ङ्जवधेमक_प्रस्तावना_नेऩार_सयकायको_आङ्झथथ_1156,2,False,Accepted
13,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_1091,1,False,Accepted
13,notice_june_17_2026_61,1,True,NLI Score 0.226
13,nrb_bank_supervision_013_march_17_2026_15,1,True,NLI Score 0.555
13,sebon_capital_market_directive_sebon_capital_market_directive_sebon_fin_3,1,True,NLI Score 0.216
13,parliament_bill_act_संवत्_२०७९_सालको_ऐन_नं_रेल्वे_सम्बन्धमा_व्यवस्था_गनन_बनेको_ववधेयक_प्रस्तावना_नेपालमा_रेल्वेको_ववकास_46,1,True,NLI Score 0.022
13,parliament_bill_act_प्रतितिति_सभा_तियमावली_मस्यौदा_सतमतिको_प्रतिवेदि_२०८३_मा_प्राप्त_संशोिि_प्रस्िावहरूको_एकीकृि_वववरण_ि_71,1,False,Accepted
13,parliament_bill_act_सम्वत्_२०७७_सालको_ऐन_नं_6_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_216,1,True,NLI Score 0.598
13,notice_june_17_2026_142,1,True,NLI Score 0.252
13,supreme_court_verdict_precedent_supreme_court_verdict_case_wo_3,1,True,NLI Score 0.468
13,nepal_mof_fiscal_policy_डाउनलोड_1_31,1,True,NLI Score 0.516
13,parliament_bill_act_ङ्जिधेमकभा_प्राप्त_सॊशोधन_प्रस्तािहरु_प्रङ्झतङ्झनङ्झध_सबाङ्झनमभािरी_२०७९_को_ङ्झनमभ_११४_सॉग_सम्फन्धीत_202,1,True,NLI Score 0.703
13,nepal_mof_fiscal_budget_directive_nepal_mof_1_3,1,True,NLI Score 0.769
13,supreme_court_verdict_88be95fd0e5d3c69bb097686cd4a35cd_pdf_a241b0_176,1,True,NLI Score 0.445
13,nepal_mof_fiscal_policy_डाउनलोड_4_45,1,False,Accepted
13,notice_june_17_2026_9,2,True,NLI Score 0.441
13,nrb_bank_supervision_013_march_17_2026_24,1,False,Accepted
13,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_2578,2,False,Accepted
13,nrb_bank_supervision_013_march_17_2026_12,1,True,NLI Score 0.397
13,circular_march_17_2026_0,1,True,NLI Score 0.629
13,sebon_capital_market_directive_sebon_directive_nepali_9c7042_1,1,False,Accepted
13,parliament_bill_act_सम्वत्_२०७७_सालको_ऐन_नं_6_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_993,1,True,NLI Score 0.548
13,notice_june_17_2026_58,1,True,NLI Score 0.637
13,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_362,2,False,Accepted
13,parliament_bill_act_संवत्_२०८३_सालको_ऐन_नं_नेपाल_सरकारको_अर्थसम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्ता_934,1,True,NLI Score 0.845
13,supreme_court_verdict_press_20780707_pdf_d0205c_1,1,True,NLI Score 0.020
13,parliament_bill_act_संवत्_२०७७_सालको_ऐन_नं_संघ_प्रदेश_र_स्थानीय_तहबीचको_समन्वय_तथा_अन्तरसम्बन्ध_सम्बन्धमा_व्यवस्था_गनन_ब_3,1,False,Accepted
13,supreme_court_verdict_65dc7e7e85d8e91ded92058847cec91c_pdf_e854a5_45,1,False,Accepted
13,notice_june_17_2026_30,1,True,NLI Score 0.312
13,sebon_capital_market_directive_sebon_directive_nepali_340bed_16,1,True,NLI Score 0.720
13,notice_june_17_2026_145,1,True,NLI Score 0.750
13,notice_june_17_2026_150,2,True,NLI Score 0.046
13,nepal_mof_fiscal_policy_डाउनलोड_2_49,1,True,NLI Score 0.589
13,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_6_111,2,False,Accepted
13,index_37,1,False,Accepted
13,nrb_bank_supervision_013_march_17_2026_28,2,True,NLI Score 0.323
13,nrb_monetary_banking_directive_nrb_directive_circular_13_merged_pdf_879_2,2,True,NLI Score 0.099
13,sebon_capital_market_directive_sebon_capital_market_directive_sebon_fin_2,2,True,NLI Score 0.589
13,parliament_bill_act_विधेयक_संखययाः_नेपयल_सरकयरको_अर्थ_सम्बन्धी_प्रस्तयिलयई_कयययथन्ियन_गनथ_बनेको_विधेयक_2079_1397,1,False,Accepted
14,parliament_bill_act_संवत्_२०७६_सालको_ऐन_नं_११_राहदानी_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_ववधेयक_प्रस्तावना_ववदे_13,1,True,NLI Score 0.180
14,supreme_court_verdict_precedent_supreme_court_judgment_precedent_9783ae4_387,0,True,Duplicate QA Pair
14,sebon_capital_market_directive_sebon_directive_nepali_340bed_10,1,True,NLI Score 0.813
14,parliament_bill_act_सम्वत्_२०७७_सालको_ऐन_नं_6_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_416,0,True,Duplicate QA Pair
14,parliament_bill_act_सम्वत्_२०७८_सालको_ऐन_नं_2_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_950,1,True,NLI Score 0.775
14,parliament_bill_act_संवत्_२०83_सालको_ऐन_नं_स्वास््य_ववज्ञान_प्रततष्ठान_सम्बन्धी_केही_नेपाल_ऐनलाई_संशोधन_गनन_बनेको_ववधेयक_25,1,False,Accepted
14,supreme_court_verdict_246bf11177938960a050be0e0dbd6381_pdf_dc9ec2_12,1,True,NLI Score 0.030
14,parliament_bill_act_विधेमकभा_प्राप्त_सॊशोधन_प्रस्तािहरु_प्रतततनतध_सबा_तनमभािरी_२०७९_को_तनमभ_११४_सॉग_सम्फन्धधत_विधेमकको_न_2_571,4,True,NLI Score 0.444
14,parliament_bill_act_विधेयक_संखययाः_नेपयल_सरकयरको_अर्थ_सम्बन्धी_प्रस्तयिलयई_कयययथन्ियन_गनथ_बनेको_विधेयक_2079_977,1,True,NLI Score 0.288
14,ne_451,0,True,Duplicate QA Pair
14,prevention_of_corruption_act_2002_2,2,False,Accepted
14,notice_june_17_2026_132,2,True,NLI Score 0.354
14,notice_june_17_2026_87,2,True,NLI Score 0.353
14,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_931,1,True,NLI Score 0.397
14,nepal_nursing_council_act_1996_ne_15,2,False,Accepted
14,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७9_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_3_41,1,False,Accepted
14,parliament_bill_act_सॊवत्_२०७५_सारको_ऐन_नॊ_फारफाङ्झरका_सम्फन्धी_कानूनराई_सॊशोधन_य_एकीकयण_गनन_फनेको_ङ्जवधेमक_प्रस्तावना_फ_190,1,False,Accepted
14,parliament_bill_act_विधेमकभा_प्राप्त_सॊशोधन_प्रस्तािहरु_प्रतततनतध_सबा_तनमभािरी_२०७९_को_तनमभ_११४_सॉग_सम्फन्धधत_विधेमकको_न_5_71,1,False,Accepted
14,supreme_court_verdict_88be95fd0e5d3c69bb097686cd4a35cd_pdf_a241b0_197,1,False,Accepted
14,civil_service_act_1993_ne_278,2,False,Accepted
14,parliament_bill_act_सम्वत्_२०७६_सालको_ऐन_नं_3_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_404,1,True,NLI Score 0.544
14,constitution_of_nepal_ne_114,2,False,Accepted
14,parliament_bill_act_विधेयक_संखययाः_नेपयल_सरकयरको_अर्थ_सम्बन्धी_प्रस्तयिलयई_कयययथन्ियन_गनथ_बनेको_विधेयक_2079_652,1,False,Accepted
14,parliament_bill_act_सम्वत्_२०७७_सालको_ऐन_नं_6_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_112,1,True,NLI Score 0.671
14,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_353,1,True,NLI Score 0.139
14,supreme_court_verdict_precedent_supreme_court_verdict_case_080_wo_0_11,1,True,NLI Score 0.140
14,sebon_capital_market_directive_sebon_directive_nepali_b76e10_4,1,False,Accepted
14,notice_june_17_2026_141,1,True,NLI Score 0.582
14,parliament_bill_act_विधेयक_संखययाः_नेपयल_सरकयरको_अर्थ_सम्बन्धी_प्रस्तयिलयई_कयययथन्ियन_गनथ_बनेको_विधेयक_2079_1601,1,True,NLI Score 0.310
14,supreme_court_verdict_a7cfdf4de6087c547a946ea7147d0418_pdf_644ec7_19,1,True,NLI Score 0.072
14,parliament_bill_act_संवत्_२०७६_सालको_ऐन_नं_13_सेफगार्डसस_एन्टी_डम्पिङ्ग_तथा_काउण्टरभेललङ्ग_सपबन्धमा_व्यवस्था_गनस_बनेको_व_28,1,False,Accepted
14,nepal_mof_fiscal_policy_डाउनलोड_79,1,True,NLI Score 0.652
14,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_188,1,True,NLI Score 0.620
14,muluki_civil_code_2017_ne_109,2,False,Accepted
14,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_14_103,4,True,NLI Score 0.526
14,parliament_bill_act_नेऩार_सयकायको_अथथ_सम्फन्धी_प्रस्तावराई_कामाथन्वमन_गनथ_फनेको_ङ्जवधेमक_प्रस्तावना_नेऩार_सयकायको_आङ्झथथ_301,2,False,Accepted
14,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_8_25,1,True,NLI Score 0.183
14,nepal_mof_fiscal_policy_डाउनलोड_2_10,1,True,NLI Score 0.809
14,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७५_को_तनयम_११३_सँग_सम्बन्धधत_विधेयकको_न_135,1,True,NLI Score 0.599
14,army_act_2006_ne_32,2,False,Accepted
14,supreme_court_verdict_b1579772d8e784ce3987928b95f730be_pdf_43eaa4_2,1,True,NLI Score 0.058
14,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_585,1,True,NLI Score 0.088
14,supreme_court_verdict_e265414e83d6c94b3b2c1b0a40f64a16_pdf_6078e3_65,1,True,NLI Score 0.085
14,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_631,2,False,Accepted
14,parliament_bill_act_विधेयक_संखययाः_नेपयल_सरकयरको_अर्थ_सम्बन्धी_प्रस्तयिलयई_कयययथन्ियन_गनथ_बनेको_विधेयक_2079_1039,1,False,Accepted
14,parliament_bill_act_संवत्_२०८०_सालको_ऐन_नं_सम्पत्ति_शुद्धीकरण_मनी_लाउण्डररङ्ग_ननवारण_तथा_व्यावसाययक_वातावरण_प्रवद्धधन_सम_233,3,True,NLI Score 0.032
14,parliament_bill_act_सम्वत्_२०७८_सालको_ऐन_नं_2_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_511,1,True,NLI Score 0.771
14,parliament_bill_act_विधेयकमा_संशोधनको_वििरण_प्रतितनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधि_विधेयकको_नामः_तनमााणमु_215,1,True,NLI Score 0.511
14,nepal_mof_fiscal_policy_डाउनलोड_4_30,1,True,NLI Score 0.079
14,parliament_bill_act_संवत्_२०८३_सालको_ऐन_नं_नेपाल_सरकारको_अर्थसम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्ता_883,1,True,NLI Score 0.154
15,supreme_court_verdict_90ff81f4a9cb44edbc0c4e3d8928cffa_pdf_95bf02_24,1,True,NLI Score 0.479
15,sebon_capital_market_directive_sebon_directive_nepali_ed51d3_1,3,True,NLI Score 0.201
15,sebon_capital_market_directive_sebon_directive_nepali_bf699f_13,1,False,Accepted
15,parliament_bill_act_संवत्_२०८२_सालको_ऐन_नं_भन्सार_सम्बन्धी_कानुनलाई_संशोधन_र_एकीकरण_गनन_बनेको_ववधेयक_प्रस्तावना_भन्सार_प_213,1,True,NLI Score 0.828
15,index_135,1,False,Accepted
15,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_680,1,False,Accepted
15,high_court_appellate_verdict_supreme_court_verdict_5eb446_9,1,True,NLI Score 0.058
15,nepal_mof_fiscal_policy_डाउनलोड_2_61,1,True,NLI Score 0.655
15,notice_june_17_2026_134,1,True,NLI Score 0.311
15,parliament_bill_act_संवत्_२०७६_सालको_ऐन_नं_९_वातावरण_संरक्षण_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_ववधेयक_प्रस्ताव_0,1,False,Accepted
15,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_14_774,1,True,NLI Score 0.818
15,parliament_bill_act_नेऩार_सयकायको_अथथ_सम्फन्धी_प्रस्तावराई_कामाथन्वमन_गनथ_फनेको_ङ्जवधेमक_प्रस्तावना_नेऩार_सयकायको_आङ्झथथ_488,1,False,Accepted
15,circular_march_17_2026_4,1,True,NLI Score 0.069
15,parliament_bill_act_संवत्_२०८१_सालको_ऐन_नं_आर्थिक_तथा_व्यावसाययक_वातावरण_सुधार_र_लगानी_अर्िवृयि_सम्बन्धी_केही_नेपाल_ऐनला_8,1,True,NLI Score 0.713
15,parliament_bill_act_संवत्_२०८२_सालको_ऐन_नं_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्त_307,0,True,Duplicate QA Pair
15,parliament_bill_act_विधेमकभा_प्राप्त_सॊशोधन_प्रस्तािहरु_प्रतततनतध_सबा_तनमभािरी_२०७५_को_तनमभ_११३_सॉग_सम्फन्धधत_विधेमकको_न_75,1,False,Accepted
15,supreme_court_verdict_90ff81f4a9cb44edbc0c4e3d8928cffa_pdf_95bf02_45,3,True,NLI Score 0.760
15,radioactive_substances_use_and_regulation_act_2020_ne_93,2,False,Accepted
15,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_14_1141,1,False,Accepted
15,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_सूचनाहरूको_एकीकृत_वििरण_प्रतततनतध_सभा_तनयमािली_२०८३_को_तनयम_११४_सँग_सम्बन्धध_129,1,False,Accepted
15,parliament_bill_act_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्तावना_नेपाल_सरकारको_आर्र_269,3,True,NLI Score 0.561
15,sebon_capital_market_directive_sebon_directive_nepali_340bed_2,1,True,NLI Score 0.782
15,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_14_300,2,False,Accepted
15,parliament_bill_act_संवत्_२०८१_सालको_ऐन_नं_सहकारी_सम्बन्धी_केही_नेपाल_ऐनलाई_संशोधन_गनन_बनेको_ववधेयक_प्रस्तावनााः_सहकारी_37,2,False,Accepted
15,nepal_erc_electricity_डाउनलोड_16,1,False,Accepted
15,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_4_38,1,True,NLI Score 0.666
15,supreme_court_verdict_50b4fcc9668162a12205a0eba7ff1f8f_pdf_8b0f68_11,1,True,NLI Score 0.139
15,nrb_bank_supervision_015_march_13_2026_1,1,True,NLI Score 0.806
15,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७9_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_3_156,1,False,Accepted
15,parliament_bill_act_सॊवत्_२०७९_सारको_ऐन_नॊ_नेऩार_नागरयकता_ऐन_२०६३_राई_सॊशोधन_गनन_फनेको_ववधेमक_प्रस्तावना_नेऩार_नागरयकता_6,1,True,NLI Score 0.850
15,parliament_bill_act_विधेयक_संखययाः_नेपयल_सरकयरको_अर्थ_सम्बन्धी_प्रस्तयिलयई_कयययथन्ियन_गनथ_बनेको_विधेयक_2079_563,2,False,Accepted
15,nrb_monetary_banking_directive_nrb_directive_fifl_fifth_amendment_2025_120,2,True,NLI Score 0.492
15,nepal_mof_fiscal_policy_डाउनलोड_4_28,1,True,NLI Score 0.753
15,supreme_court_verdict_9ef1af41bf07e2ccc11f7ef3071b6f14_pdf_d538fc_24,1,True,NLI Score 0.837
15,foreign_exchange_regulation_act_2019_14,2,False,Accepted
15,parliament_bill_act_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्तावना_नेपाल_सरकारको_आर्र_220,1,False,Accepted
15,parliament_bill_act_विधेमकभा_प्राप्त_सॊशोधन_प्रस्तािहरु_प्रतततनतध_सबा_तनमभािरी_२०७९_को_तनमभ_११४_सॉग_सम्फन्धधत_विधेमकको_न_43,1,True,NLI Score 0.666
15,parliament_bill_act_ङ्जिधेमकभा_प्राप्त_सॊशोधन_प्रस्तािहरु_प्रङ्झतङ्झनङ्झध_सबाङ्झनमभािरी_२०७९_को_ङ्झनमभ_११४_सॉग_सम्फन्धीत_308,10,True,NLI Score 0.585
15,nepal_mof_fiscal_policy_डाउनलोड_2_19,1,True,NLI Score 0.639
15,index_53,1,True,NLI Score 0.185
15,nepal_erc_electricity_डाउनलोड_f2a78a_32,2,True,NLI Score 0.225
15,supreme_court_verdict_ab334031d82ab282a3e7b9c6d46140fb_pdf_3da6a5_12,1,True,NLI Score 0.005
15,supreme_court_verdict_precedent_supreme_court_judgment_precedent_9783ae4_331,1,False,Accepted
15,parliament_bill_act_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्तावना_नेपाल_सरकारको_आर्र_325,1,False,Accepted
15,provisional_tax_collection_act_1955_ne_1671,2,False,Accepted
15,nrb_bank_supervision_017_march_1_2026_1,1,True,NLI Score 0.627
15,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_771,1,False,Accepted
15,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_1629,1,True,NLI Score 0.487
15,parliament_bill_act_नेऩार_सयकायको_अथथ_सम्फन्धी_प्रस्तावराई_कामाथन्वमन_गनथ_फनेको_ङ्जवधेमक_प्रस्तावना_नेऩार_सयकायको_आङ्झथथ_871,2,True,NLI Score 0.530
15,notice_june_17_2026_78,1,False,Accepted
16,supreme_court_verdict_b1579772d8e784ce3987928b95f730be_pdf_43eaa4_57,0,True,Generation Failed/Empty
16,notice_june_17_2026_143,1,True,NLI Score 0.297
16,nrb_monetary_banking_directive_nrb_directive_fifl_fifth_amendment_2025_64,1,True,NLI Score 0.714
16,notice_june_17_2026_59,1,True,NLI Score 0.075
16,nepal_mof_fiscal_policy_डाउनलोड_17,1,True,NLI Score 0.451
16,supreme_court_verdict_b1579772d8e784ce3987928b95f730be_pdf_43eaa4_17,1,True,NLI Score 0.014
16,parliament_bill_act_संवत्_२०७६_सालको_ऐन_नं_१८_राष्ट्रिय_पररचयपत्र_तथा_पञ्जीकरणको_सम्बन्धमा_व्यवस्था_गनन_बनेको_ष्ट्रवधेयक_88,1,True,NLI Score 0.622
16,sebon_capital_market_directive_sebon_directive_nepali_14724d_10,1,True,NLI Score 0.178
16,sc_verdict_812645ea_31f76d100d38d7852e63d08a83386595_12,1,True,NLI Score 0.239
16,supreme_court_verdict_precedent_supreme_court_verdict_case_080_wo_0_113,1,True,NLI Score 0.037
16,nepal_erc_electricity_डाउनलोड_f2a78a_4,1,True,NLI Score 0.812
16,sebon_capital_market_directive_sebon_directive_5e5de3_9,1,True,NLI Score 0.002
16,excise_act_2002_ne_292,2,False,Accepted
16,notice_june_17_2026_131,1,False,Accepted
16,nepal_erc_electricity_डाउनलोड_23,1,False,Accepted
16,parliament_bill_act_संवत्_२०७९_सालको_ऐन_नं_शहरी_क्षेत्र_एकीकृत_साववजननक_यातायात_व्यवस्थापन_गने_सम्बन्धमा_व्यवस्था_गनव_बन_60,1,True,NLI Score 0.526
16,supreme_court_verdict_129b2815bfc75272f6fb71f71da0a6f0_pdf_c3abfe_30,1,True,NLI Score 0.416
16,supreme_court_verdict_c28c5518e376698261ce48ac52cf6b8e_pdf_ad1d38_71,2,True,NLI Score 0.396
16,parliament_bill_act_संवत्_२०८१_सालको_ऐन_नं_१४_ǒवधायन_सàबûधमा_åयवèथा_गन_बनेको_ǒवधेयक_ĥèतावना_ǒवधायन_तजु_मामा_पारदिश_ता_का_21,1,False,Accepted
16,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_2251,3,False,Accepted
16,parliament_bill_act_नेऩार_सयकायको_अथथ_सम्फन्धी_प्रस्तावराई_कामाथन्वमन_गनथ_फनेको_ङ्जवधेमक_प्रस्तावना_नेऩार_सयकायको_आङ्झथथ_763,1,True,NLI Score 0.800
16,parliament_bill_act_संवत्_२०७६_सालको_ऐन_नं_प्रशासकीय_अदालतको_सम्बन्धमा_व्यवस्था_गनन_बनेको_ववधेयक_प्रस्तावना_प्रशासकीय_अद_27,2,False,Accepted
16,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७9_को_तनयम_११4_सँग_सम्बन्धधत_विधेयकको_न_1_13,2,False,Accepted
16,sebon_capital_market_directive_sebon_capital_market_directive_sebon_fin_0,1,False,Accepted
16,nrb_bank_supervision_003_june_24_2026_3,1,True,NLI Score 0.517
16,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_12_75,1,True,NLI Score 0.351
16,notice_june_17_2026_135,1,True,NLI Score 0.744
16,president_and_vice_president_election_act_2017_ne_36,2,False,Accepted
16,nepal_mof_fiscal_policy_डाउनलोड_71,1,True,NLI Score 0.756
16,circular_march_17_2026_37,1,True,NLI Score 0.293
16,parliament_bill_act_सॊवत्_२०७५_सारको_ऐन_नॊ_अऩयाधफाट_ऩीडडतको_सॊयऺण_सम्फन्धभा_व्मवस्था_गनन_फनेको_ववधेमक_प्रस्तावना्_नेऩारक_62,1,True,NLI Score 0.198
16,supreme_court_verdict_precedent_supreme_court_judgment_precedent_9783ae4_374,1,True,NLI Score 0.784
16,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_492,1,True,NLI Score 0.671
16,supreme_court_verdict_88be95fd0e5d3c69bb097686cd4a35cd_pdf_a241b0_50,1,True,NLI Score 0.032
16,parliament_bill_act_सम्वत्_२०७६_सालको_ऐन_नं_04_राष्ट्र_ऋण_उठाउने_अधिकारको_व्यवस्था_गनन_बनेको_वविेयक_प्रस्तावनााः_आधथनक_व_1,2,True,NLI Score 0.346
16,supreme_court_verdict_precedent_supreme_court_verdict_case_074_wo_0526_87,1,True,NLI Score 0.360
16,supreme_court_verdict_3f09593ec72b475869f1ea02a3377355_pdf_d5b445_53,2,True,NLI Score 0.474
16,parliament_bill_act_सम्वत्_२०७६_सालको_ऐन_नं_3_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_517,1,False,Accepted
16,circular_march_17_2026_20,1,True,NLI Score 0.377
16,supreme_court_verdict_precedent_supreme_court_judgment_precedent_5d999ef_67,1,True,NLI Score 0.842
16,supreme_court_verdict_50b4fcc9668162a12205a0eba7ff1f8f_pdf_8b0f68_1,1,True,NLI Score 0.136
16,national_womens_commission_act_2017_ne_27,2,False,Accepted
16,parliament_bill_act_बीमा_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_बीमा_प्रणाली_तथा_बीमा_व्यिसायलाई_341,1,True,NLI Score 0.785
16,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_14_224,3,True,NLI Score 0.607
